sid,signal_date,entry_date,exit_date,hold_days,entry_open,exit_close,r_i,b_i,alpha_i,b_i_21d,alpha_i_21d,b_i_adj,alpha_i_adj,bench_n_entry,score,yoy,year,branch_era,status
3532,2016-12-12,2016-12-13,2017-01-11,20,86.900368,92.478432,0.05976418732311929,0.015447503520074068,0.04431668380304522,0.01768508166383609,0.0420791056592832,0.01408476177472684,0.04567942554839245,1633,0,0.209066,2016,False,closed
3346,2017-01-09,2017-01-10,2017-02-15,20,53.243989,69.803835,0.30659313201862115,0.061955467003659725,0.24463766501496143,0.06087658482152292,0.24571654719709823,0.059439993532935054,0.2471531384856861,1633,0,0.40412,2017,False,closed
3706,2017-01-11,2017-01-12,2017-02-17,20,14.113997,14.242112,0.00465215936173159,0.065052473015627,-0.06040031365389541,0.0677983099792947,-0.06314615061756311,0.06277930799142628,-0.05812714862969469,1645,2,0.662613,2017,False,closed
3008,2017-01-11,2017-01-12,2017-02-17,20,3161.630242,3459.464975,0.08977789856906039,0.065052473015627,0.02472542555343339,0.0677983099792947,0.02197958858976569,0.06277930799142628,0.02699859057763411,1645,2,0.368698,2017,False,closed
6426,2017-01-11,2017-01-12,2017-02-17,20,50.598355,63.658518,0.2536893794101608,0.065052473015627,0.1886369063945338,0.0677983099792947,0.18589106943086608,0.06277930799142628,0.1909100714187345,1645,0,0.31406,2017,False,closed
6187,2017-01-11,2017-01-12,2017-02-17,20,40.436916,46.625523,0.14861849619540723,0.065052473015627,0.08356602317978024,0.0677983099792947,0.08082018621611253,0.06277930799142628,0.08583918820398095,1645,0,0.30582,2017,False,closed
5269,2017-02-15,2017-02-16,2017-03-17,20,274.89893,271.70707,-0.016036031006923288,0.043180248381772035,-0.05921627938869532,0.043088469974880805,-0.05912450098180409,0.04197510899553358,-0.05801114000245687,1667,2,0.476469,2017,False,closed
4162,2017-02-17,2017-02-18,2017-03-21,20,136.09359,129.892683,-0.049988549319258876,0.03191998459184253,-0.08190853391110141,0.038368350989044675,-0.08835690030830355,0.03084625466711821,-0.08083480398637709,1562,0,22.486726,2017,False,closed
2633,2017-02-17,2017-02-18,2017-03-21,20,14.544534,15.31196,0.04833887679385253,0.03191998459184253,0.016418892202009996,0.038368350989044675,0.009970525804807853,0.03084625466711821,0.017492622126734317,1562,0,0.16151,2017,False,closed
4974,2017-02-18,2017-02-20,2017-03-22,20,23.314472,26.547482,0.13424466406101765,0.03345543767745096,0.10078922638356669,0.03275145041716376,0.10149321364385389,0.032605956326345886,0.10163870773467176,1567,2,0.280399,2017,False,closed
6257,2017-02-18,2017-02-20,2017-03-22,20,15.4916,16.07181,0.03302820044411149,0.03345543767745096,-0.0004272372333394697,0.03275145041716376,0.000276750026947728,0.032605956326345886,0.000422244117765605,1567,0,0.30299,2017,False,closed
1584,2017-03-17,2017-03-20,2017-04-19,20,14.875509,14.225214,-0.04814081503530397,-0.031972544028780026,-0.016168271006523946,-0.02955611106588507,-0.0185847039694189,-0.03184572414910558,-0.01629509088619839,1672,2,0.977279,2017,False,closed
5269,2017-03-21,2017-03-22,2017-04-21,20,271.308087,236.197629,-0.133836763535084,-0.026332142042751805,-0.1075046214923322,-0.025547612659472696,-0.1082891508756113,-0.02647052024372054,-0.10736624329136346,1678,2,0.720289,2017,False,closed
3019,2017-03-21,2017-03-22,2017-04-21,20,40.785898,39.584104,-0.033890919813755235,-0.026332142042751805,-0.00755877777100343,-0.025547612659472696,-0.00834330715428254,-0.02647052024372054,-0.007420399570034694,1678,2,0.318401,2017,False,closed
2548,2017-03-22,2017-03-23,2017-04-24,20,28.289715,27.593731,-0.029027015255367647,-0.03395196868643979,0.004924953431072146,-0.0305082810982914,0.001481265842923754,-0.033871367982159284,0.004844352726791637,1675,2,33.240992,2017,False,closed
2458,2017-03-22,2017-03-23,2017-04-24,20,32.767496,31.496166,-0.04322350935207263,-0.03395196868643979,-0.009271540665632835,-0.0305082810982914,-0.012715228253781227,-0.033871367982159284,-0.009352141369913344,1675,2,0.376311,2017,False,closed
1569,2017-04-19,2017-04-20,2017-05-19,20,23.133375,26.711819,0.15026250236400862,0.010548540222322211,0.1397139621416864,0.008210214110992098,0.14205228825301652,0.009366043458650886,0.14089645890535774,1650,0,0.553375,2017,False,closed
3546,2017-04-21,2017-04-24,2017-05-23,20,33.7092,38.297887,0.13170065709064593,0.014056075617057351,0.11764458147358858,0.009706708276559839,0.1219939488140861,0.012497988036655583,0.11920266905399035,1652,2,0.578851,2017,False,closed
5289,2017-04-21,2017-04-24,2017-05-23,20,58.123796,58.403238,0.0003827038877503141,0.014056075617057351,-0.013673371729307037,0.009706708276559839,-0.009324004388809525,0.012497988036655583,-0.012115284148905269,1652,0,0.23746,2017,False,closed
6456,2017-04-24,2017-04-25,2017-05-24,20,114.78671,173.12715,0.5038258245074713,0.012492858724876932,0.49133296578259433,0.018636906245689255,0.485188918261782,0.01095694197367636,0.4928688825337949,1657,2,0.198942,2017,False,closed
6196,2017-04-25,2017-04-26,2017-05-25,20,28.190418,29.686947,0.04866144235073068,0.011786892474164201,0.03687454987656648,0.017056054533658216,0.031605387817072464,0.010179465315312664,0.038481977035418016,1660,0,0.34057,2017,False,closed
3441,2017-05-19,2017-05-22,2017-06-20,20,36.219354,31.320835,-0.13967089643426556,0.01910950924139354,-0.1587804056756591,0.02203059841313104,-0.1617014948473966,0.01959139259438647,-0.15926228902865203,1660,2,1.002902,2017,False,closed
