date,stock_id,stock_name,disposition_cnt,condition,measure,period_start,period_end
2017-05-31,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自106年06月01日起10個營業日(106年06月01日至106年06月13日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2017-06-01,2017-06-13
2020-05-26,4946,辣椒,5,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年05月27日起10個營業日(109年05月27日至109年06月09日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每10分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-05-27,2020-06-09
2020-11-23,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年11月24日起10個營業日(109年11月24日至109年12月07日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-11-24,2020-12-07
2020-11-26,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年11月27日起10個營業日(109年11月27日至109年12月10日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2020-11-27,2020-12-10
2021-01-08,4946,辣椒,1,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自110年01月11日起10個營業日(110年01月11日至110年01月22日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-01-11,2021-01-22
2021-12-21,4946,辣椒,1,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自110年12月22日起10個營業日(110年12月22日至111年01月05日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2021-12-22,2022-01-05
2022-01-10,4946,辣椒,1,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自111年01月11日起10個營業日(111年01月11日至111年01月24日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2022-01-11,2022-01-24
2023-06-08,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自112年06月09日起10個營業日(112年06月09日至112年06月26日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每10分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2023-06-09,2023-06-26
2025-02-12,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自114年02月13日起10個營業日(114年02月13日至114年02月26日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2025-02-13,2025-02-26
2025-03-13,4946,辣椒,1,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自114年03月14日起10個營業日(114年03月14日至114年03月27日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2025-03-14,2025-03-27
2025-05-06,4946,辣椒,2,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自114年05月07日起10個營業日(114年05月07日至114年05月20日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2025-05-07,2025-05-20
2025-05-26,4946,辣椒,3,因連續3個營業日達本中心作業要點第四條第一項第一款,紅心辣椒娛樂科技股份有限公司股票(代號：4946)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自114年05月27日起10個營業日(114年05月27日至114年06月10日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2025-05-27,2025-06-10
2025-03-27,4949,有成精密,1,連續五次,第一次處置,2025-03-28,2025-04-14
2026-04-15,4949,有成精密,1,連續三次,第一次處置,2026-04-16,2026-04-29
2016-01-12,4950,牧東,1,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自105年01月13日起10個營業日(105年01月13日至105年01月26日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每10分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2016-01-13,2016-01-26
